#N	ResponseTime	sigma(ResponseTime)
15	1.0565165867087198	0.026911944107894832
20	0.612440406197868	0.010004056759466822
25	0.433359360189956	0.013098682740715966
30	0.3514507164091	0.011960978836031306
35	0.29478767590544597	0.0078015581150942615
40	0.262565621956376	0.0022215359865086484
45	0.24453386562753804	0.005840565939547491
50	0.226915760208828	0.005405820251285897
